,EC-NUMBER,PRODUCTS
32850,No_Data,CPD-13339
32851,No_Data,SO3
32852,No_Data,PROTON
32853,No_Data,CPD-327
32854,No_Data,CPD-6886
32855,No_Data,NADP
32856,No_Data,WATER
32857,No_Data,CPD-16859
32858,No_Data,WATER
32859,No_Data,Oxidized-ferredoxins
32860,No_Data,CPD-9158
32861,No_Data,CARBON-DIOXIDE
32862,No_Data,PROTON
32863,No_Data,CPD-4205
32864,No_Data,Pi
32865,No_Data,DCDP
32866,No_Data,Pi
32867,No_Data,PROTON
32868,No_Data,Threonyl-PmsG
32869,No_Data,AMP
32870,No_Data,PROTON
32871,No_Data,long-chain-fatty-acyl-MAS
32872,No_Data,AMP
32873,No_Data,PROTON
32874,No_Data,CPD0-944
32875,No_Data,TDP
32876,No_Data,PROTON
32877,No_Data,D-RIBULOSE-1-P
32878,No_Data,ADP
32879,No_Data,CPD-12708
32880,No_Data,DIHYDROXY-ACETONE-PHOSPHATE
32881,No_Data,3-KETOBUTYRATE
32882,No_Data,CPD-10774
32883,No_Data,OXYGEN-MOLECULE
32884,No_Data,CARBON-DIOXIDE
32885,No_Data,HS
32886,No_Data,PPI
32887,No_Data,CPD-18624
32888,No_Data,Rhodopsin-Rh1
32889,No_Data,CPD-21553
32890,No_Data,FORMATE
32891,No_Data,PROTON
32892,No_Data,CPD-9748
32893,No_Data,Donor-H2
32894,No_Data,CPD-18021
32895,No_Data,WATER
32896,No_Data,CPD-11281
32897,No_Data,SO3
32898,No_Data,PROTON
32899,No_Data,CPD-9329
32900,No_Data,ACP
32901,No_Data,CO-A
32902,No_Data,WATER
32903,No_Data,NADP
32904,No_Data,Behenoyl-PpsAE
32905,No_Data,AMP
32906,No_Data,PROTON
32907,No_Data,CPD-12784
32908,No_Data,UDP
32909,No_Data,PROTON
32910,No_Data,L-HYOSCYAMINE
32911,No_Data,S-SAMP-SAP-E1-L-cysteine
32912,No_Data,AMP
32913,No_Data,PROTON
32914,No_Data,Gln-B
32915,No_Data,UMP
32916,No_Data,Tyr-S-NovH
32917,No_Data,AMP
32918,No_Data,PPI
32919,No_Data,CPD-16417
32920,No_Data,CPD-20106
32921,No_Data,AmbE
32922,No_Data,PROTON
32923,No_Data,CPD-11889
32924,No_Data,Donor-H2
32925,No_Data,CPD-10853
32926,No_Data,PROTON
32927,No_Data,CPD-12872
32928,No_Data,HYDROGEN-PEROXIDE
32929,No_Data,CPD-10656
32930,No_Data,PROTON
32931,No_Data,CPD-14261
32932,No_Data,ADENOSYL-HOMO-CYS
32933,No_Data,PROTON
32934,No_Data,Thiocarboxyadenylated-ThiS-Proteins
32935,No_Data,Cysteine-Desulfurase-L-cysteine
32936,No_Data,AMP
32937,No_Data,Acceptor
32938,No_Data,PROTON
32939,No_Data,PROTON
32940,No_Data,3-7-DIMETHYLXANTHINE
32941,No_Data,ADENOSYL-HOMO-CYS
32942,No_Data,CPD-21532
32943,No_Data,WATER
32944,No_Data,Acceptor
32945,No_Data,CPD-9642
32946,No_Data,Non-Glucosylated-Glucose-Acceptors
32947,No_Data,CPD-16654
32948,No_Data,WATER
32949,No_Data,2-KETOGLUTARATE
32950,No_Data,CARBON-DIOXIDE
32951,No_Data,CPD-16863
32952,No_Data,Oxidized-ferredoxins
32953,No_Data,WATER
32954,No_Data,DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE
32955,No_Data,AMMONIUM
32956,No_Data,NADPH
32957,No_Data,PROTON
32958,No_Data,PROTON
32959,No_Data,CPD1G-130
32960,No_Data,BR-
32961,No_Data,CPD-4210
32962,No_Data,Donor-H2
32963,No_Data,CPD-9673
32964,No_Data,WATER
32965,No_Data,NADP
32966,No_Data,CPD-15602
32967,No_Data,Ox-NADPH-Hemoprotein-Reductases
32968,No_Data,WATER
32969,No_Data,PROTON
32970,No_Data,CPD-14815
32971,No_Data,MONOMER0-4142
32972,No_Data,REDUCED-MENAQUINONE
32973,No_Data,CPD-9
32974,No_Data,WATER
32975,No_Data,HS
32976,No_Data,CPD-15056
32977,No_Data,PROTON
32978,No_Data,CPD0-2364
32979,No_Data,NADPH
32980,No_Data,PROTON
32981,No_Data,RCR-Ubiquitin-carrier-protein-E3-L-cys
32982,No_Data,Protein-3-O-Ubiquitinyl-L-threonine
32983,No_Data,CARBON-DIOXIDE
32984,No_Data,HYDROGEN-MOLECULE
32985,No_Data,CPD-8914
32986,No_Data,ADENOSYL-HOMO-CYS
32987,No_Data,PROTON
32988,No_Data,CPD-19435
32989,No_Data,Donor-H2
32990,No_Data,23DHB-EntB
32991,No_Data,AMP
32992,No_Data,PROTON
32993,No_Data,CPD-7870
32994,No_Data,UDP
32995,No_Data,PROTON
32996,No_Data,4-ALPHA-METHYL-5-ALPHA
32997,No_Data,ADENOSYL-HOMO-CYS
32998,No_Data,B12-Methylmalonyl-CoA-Mutase
32999,No_Data,Corrinoid-Adenosyltransferases
33000,No_Data,Protein-Histidines
33001,No_Data,23-DIPHOSPHOGLYCERATE
33002,No_Data,ADENOSYL-HOMO-CYS
33003,No_Data,CPD-20576
33004,No_Data,PROTON
33005,No_Data,CPD-12390
33006,No_Data,WATER
33007,No_Data,L-DEHYDRO-ASCORBATE
33008,No_Data,NADPH
33009,No_Data,CPD-19489
33010,No_Data,NADH
33011,No_Data,PROTON
33012,No_Data,CPD-4864
33013,No_Data,WATER
33014,No_Data,CPD-11210
33015,No_Data,PROTON
33016,No_Data,CPD-15684
33017,No_Data,ACETYL-COA
33018,No_Data,NADH
33019,No_Data,HYDROGEN-PEROXIDE
33020,No_Data,PROTON
33021,No_Data,PROTON
33022,No_Data,CPD-10538
33023,No_Data,UDP
33024,No_Data,S-CD-Apo-SP-Complex
33025,No_Data,CPD-15229
33026,No_Data,ADP
33027,No_Data,PROTON
33028,No_Data,BENZOYLCOA
33029,No_Data,ACETYL-COA
33030,No_Data,crRNAs
33031,No_Data,2-AMINOACRYLATE
33032,No_Data,CPD-21178
33033,No_Data,CPD-9056
33034,No_Data,CPD-8611
33035,No_Data,WATER
33036,No_Data,FERRICYTOCHROME-B5
33037,No_Data,N-terminal-specific-UCP-E2-L-cysteine
33038,No_Data,N-terminal-ubiquitinyl-proteins
33039,No_Data,PROTON
33040,No_Data,PROTON
33041,No_Data,CPD-11956
33042,No_Data,AMP
33043,No_Data,PPI
33044,No_Data,WATER
33045,No_Data,CPD-14365
33046,No_Data,Polyketide-ACP-Proteins
33047,No_Data,CARBON-DIOXIDE
33048,No_Data,PROTON
33049,No_Data,CPD-19501
33050,No_Data,SULFATE
33051,No_Data,PROTON
33052,No_Data,CPD-11281
33053,No_Data,DIHYDROXY-ACETONE-PHOSPHATE
33054,No_Data,PTSH-MONOMER
33055,No_Data,SCOPOLETIN
33056,No_Data,CO-A
33057,No_Data,CPD-15658
33058,No_Data,ACETYL-COA
33059,No_Data,NADH
33060,No_Data,HYDROGEN-PEROXIDE
33061,No_Data,PROTON
33062,No_Data,Thiocarboxylated-CysO
33063,No_Data,Unsulfurated-Sulfur-Acceptors
33064,No_Data,AMP
33065,No_Data,Acceptor
33066,No_Data,PROTON
33067,No_Data,7-8-Dihydroxyacyl-acyl-carrier-proteins
33068,No_Data,Oxidized-flavodoxins
33069,No_Data,WATER
33070,No_Data,CPD-9776
33071,No_Data,CO-A
33072,No_Data,CPD-19721
33073,No_Data,WATER
33074,No_Data,Ox-NADPH-Hemoprotein-Reductases
33075,No_Data,CPD-20512
33076,No_Data,CPD-20518
33077,No_Data,Cytochromes-B-Oxidized
33078,No_Data,Cytochromes-D-Reduced
33079,No_Data,CPD-19472
33080,No_Data,WATER
33081,No_Data,CARBON-DIOXIDE
33082,No_Data,NAD-P-OR-NOP
33083,No_Data,Red-FADH2-Flavoproteins
33084,No_Data,CPD-4663
33085,No_Data,WATER
33086,No_Data,Ox-NADPH-Hemoprotein-Reductases
33087,No_Data,PltL-L-proline
33088,No_Data,AMP
33089,No_Data,PROTON
33090,No_Data,CPD-15642
33091,No_Data,NADH-P-OR-NOP
33092,No_Data,PROTON
33093,No_Data,CPLX0-8002
33094,No_Data,Protein-Red-Disulfides
33095,No_Data,2-AMINOACRYLATE
33096,No_Data,CPD-21109
33097,No_Data,ADENOSINE_DIPHOSPHATE_RIBOSE
33098,No_Data,PROTON
33099,No_Data,2-Amino-3-sulfanylprop-2-enoate-HlmE
33100,No_Data,Donor-H2
33101,No_Data,CPD-19926
33102,No_Data,WATER
33103,No_Data,Amino-Hydroxybenzoyl-Acps
33104,No_Data,AMP
33105,No_Data,PPI
33106,No_Data,CPD-14320
33107,No_Data,AMMONIUM
33108,No_Data,CARBON-DIOXIDE
33109,No_Data,CPDQT-37
33110,No_Data,3-5-ADP
33111,No_Data,PROTON
33112,No_Data,CPD-10894
33113,No_Data,PROTON
33114,No_Data,CPD-7670
33115,No_Data,3-HYDROXY-PROPIONATE
33116,No_Data,CO-A
33117,No_Data,Elemental-Sulfur
33118,No_Data,S2O3
33119,No_Data,SULFATE
33120,No_Data,PROTON
33121,No_Data,Chitin-NAc-2-deoxy-2-amino-D-gluconate
33122,No_Data,PROTON
33123,No_Data,Donor-H2
33124,No_Data,2-PYRAZOLINE
33125,No_Data,D-Ala-DltC
33126,No_Data,AMP
33127,No_Data,PROTON
33128,No_Data,DNA-with-3-prime-pp-5-prime-A-cap
33129,No_Data,DNA-Ligase-L-lysine
33130,No_Data,Metarhodopsin-Rh1
33131,No_Data,PUROMYCIN
33132,No_Data,ACET
33133,No_Data,CPD-18888
33134,No_Data,NADPH
33135,No_Data,PROTON
33136,No_Data,PROTOHEME
33137,No_Data,CARBON-DIOXIDE
33138,No_Data,WATER
33139,No_Data,Chap-ADP-apo-SP-Complex
33140,No_Data,FeS-Cluster-Co-Chaperones
33141,No_Data,2Fe-2S-proteins
33142,No_Data,Pi
33143,No_Data,CPD-15826
33144,No_Data,trans-20-CP-22-Me-39-keto-40-Me-C61-ACPs
33145,No_Data,BFP
33146,No_Data,Light
33147,No_Data,CPD-17245
33148,No_Data,CPD0-2190
33149,No_Data,MESO-DIAMINOPIMELATE
33150,No_Data,CPD-9733
33151,No_Data,Donor-H2
33152,No_Data,CPD-20906
33153,No_Data,CPD-15895
33154,No_Data,ACETOIN
33155,No_Data,CARBON-DIOXIDE
33156,No_Data,CPD-10157
33157,No_Data,HypE-S-carboxamide
33158,No_Data,AMP
33159,No_Data,PROTON
33160,No_Data,2-ALPHA-HYDROXYETHYL-THPP
33161,No_Data,CARBON-DIOXIDE
33162,No_Data,2-HYDROXYSUCCINAMATE
33163,No_Data,Acceptor
33164,No_Data,CPD-501
33165,No_Data,CPD-13026
33166,No_Data,Ox-NADPH-Hemoprotein-Reductases
33167,No_Data,WATER
33168,No_Data,PROTON
33169,No_Data,PROTON
33170,No_Data,CPD0-1470
33171,No_Data,L-DELTA1-PYRROLINE_5-CARBOXYLATE
33172,No_Data,WATER
33173,No_Data,CPD-692
33174,No_Data,Ox-NADPH-Hemoprotein-Reductases
33175,No_Data,WATER
33176,No_Data,CPD-15360
33177,No_Data,Unsulfurated-Sulfur-Acceptors
33178,No_Data,CH33ADO
33179,No_Data,MET
33180,No_Data,Acceptor
33181,No_Data,PROTON
33182,No_Data,CPD-10759
33183,No_Data,PPI
33184,No_Data,Sulfurylated-sulfur-binding-protein
33185,No_Data,D-XYLONATE
33186,No_Data,NADH
33187,No_Data,PROTON
33188,No_Data,CAPSAICIN
33189,No_Data,WATER
33190,No_Data,CPD-13017
33191,No_Data,Acceptor
33192,No_Data,CPD-387
33193,No_Data,PROTON
33194,No_Data,PROTON
33195,No_Data,CPD-14538
33196,No_Data,CPD3O-0
33197,No_Data,CO-A
33198,No_Data,PROTON
33199,No_Data,CPD-8721
33200,No_Data,Donor-H2
33201,No_Data,CPD-12097
33202,No_Data,THF-GLU-N
33203,No_Data,CPD-10241
33204,No_Data,Polyketide-ACP-Proteins
33205,No_Data,PROTON
33206,No_Data,A-5-prime-PP-5-prime-DNA
33207,No_Data,DNA-Ligase-L-lysine
33208,No_Data,Citramalate-lyases
33209,No_Data,PPI
33210,No_Data,AMP
33211,No_Data,CPD-329
33212,No_Data,HYDROGEN-PEROXIDE
33213,No_Data,CPDQT-343
33214,No_Data,WATER
33215,No_Data,CARBON-DIOXIDE
33216,No_Data,CPD-7026
33217,No_Data,Glucopyranose
33218,No_Data,CPD-18879
33219,No_Data,WATER
33220,No_Data,D-Xylopyranose
33221,No_Data,Protein-pi-phospho-L-histidines
33222,No_Data,G3P
33223,No_Data,PROTON
33224,No_Data,Dihydroflavonols
33225,No_Data,CPD-20240
33226,No_Data,Light
33227,No_Data,CPD-14633
33228,No_Data,ADENOSYL-HOMO-CYS
33229,No_Data,PROTON
33230,No_Data,CPD-7405
33231,No_Data,AMMONIUM
33232,No_Data,CPD-9527
33233,No_Data,Donor-H2
33234,No_Data,23-dihydroxybenzoyl-acp
33235,No_Data,AMP
33236,No_Data,PROTON
33237,No_Data,L-glutamyl-AmbE
33238,No_Data,AMP
33239,No_Data,PROTON
33240,No_Data,CPD-12202
33241,No_Data,KIEVITONE-CPD
33242,No_Data,PPI
33243,No_Data,CPD-14557
33244,No_Data,Cytochromes-C-Reduced
33245,No_Data,PROTON
33246,No_Data,FORMALDEHYDE
33247,No_Data,METHYLAMINE
33248,No_Data,NITRIC-OXIDE
33249,No_Data,CPD-13661
33250,No_Data,CPD-19820
33251,No_Data,WATER
33252,No_Data,Ox-NADPH-Hemoprotein-Reductases
33253,No_Data,PROTON
33254,No_Data,CPD-13626
33255,No_Data,Ox-NADPH-Hemoprotein-Reductases
33256,No_Data,WATER
33257,No_Data,Small-peptides
33258,No_Data,SoxZY-L-Cysteine
33259,No_Data,Intracellular-Sulfur
33260,No_Data,CPD-21501
33261,No_Data,Retinal-IRBPs
33262,No_Data,CPD-15154
33263,No_Data,CPD-13135
33264,No_Data,CPD-7851
33265,No_Data,WATER
33266,No_Data,CPD-14787
33267,No_Data,NAD-P-OR-NOP
33268,No_Data,Rhodopsins
33269,No_Data,All-trans-retinal-RALBPs
33270,No_Data,CPD-4886
33271,No_Data,PPI
33272,No_Data,CPD-4142
33273,No_Data,TAGATOSE
33274,No_Data,ALPHA-METHYL-5-ALPHA-ERGOSTA
33275,No_Data,FORMATE
33276,No_Data,WATER
33277,No_Data,Ox-NADPH-Hemoprotein-Reductases
33278,No_Data,PROTON
33279,No_Data,SoxY-Systeine-Sulfinate
33280,No_Data,WATER
33281,No_Data,CPD-17884
33282,No_Data,ACP
33283,No_Data,CPD-10172
33284,No_Data,NADP
33285,No_Data,WATER
33286,No_Data,CPD-681
33287,No_Data,CL-
33288,No_Data,Acceptor
33289,No_Data,PROTON
33290,No_Data,B12-Corrinoid-Adenosyltranferase
33291,No_Data,P3I
33292,No_Data,CPD-13571
33293,No_Data,CPD-18230
33294,No_Data,WATER
33295,No_Data,PROTON
33296,No_Data,CPD-20262
33297,No_Data,L-DIHYDROXY-PHENYLALANINE
33298,No_Data,NifB-with-K-cluster
33299,No_Data,COUMARIN
33300,No_Data,WATER
33301,No_Data,3-HYDROXY-CISCIS-MUCONATE
33302,No_Data,PROTON
33303,No_Data,D-Phenylalanyl-Acps
33304,No_Data,AMP
33305,No_Data,PPI
33306,No_Data,PROTON
33307,No_Data,Holo-CO-dehydrogenases
33308,No_Data,Ox-Thioredoxin
33309,No_Data,Reduced-Cys2-Peroxiredoxins
33310,No_Data,AMP
33311,No_Data,RIBOSE-1P
33312,No_Data,PROTON
33313,No_Data,PYRUVATE
33314,No_Data,PTS-I-pi-phospho-L-histidines
33315,No_Data,CPD-1836
33316,No_Data,Oxidized-adrenal-ferredoxins
33317,No_Data,WATER
33318,No_Data,17-4-hydroxyphenylheptadecanoyl-PpsAE
33319,No_Data,AMP
33320,No_Data,PROTON
33321,No_Data,CPD-12191
33322,No_Data,Octanoyl-ACPs
33323,No_Data,NADP
33324,No_Data,WATER
33325,No_Data,CPD-10214
33326,No_Data,Bacteriochlorophyllide-f
33327,No_Data,WATER
33328,No_Data,CPD-13912
33329,No_Data,PROTON
33330,No_Data,CPD-21703
33331,No_Data,CPD-9906
33332,No_Data,PPI
33333,No_Data,Oxyhemoglobins
33334,No_Data,CPD-9531
33335,No_Data,ADENOSYL-HOMO-CYS
33336,No_Data,CPD-12207
33337,No_Data,CO-A
33338,No_Data,CARBON-DIOXIDE
33339,No_Data,CPD-16810
33340,No_Data,11C-Retinal-RALBPs
33341,No_Data,Retinochromes
33342,No_Data,Fatty-Aldehydes
33343,No_Data,CARBON-DIOXIDE
33344,No_Data,WATER
33345,No_Data,Protopanaxatriol-type-6OH-ginsenosides
33346,No_Data,Glucopyranose
33347,No_Data,CPD-13666
33348,No_Data,WATER
33349,No_Data,Ox-NADPH-Hemoprotein-Reductases
33350,No_Data,Stearoyl-PKS2
33351,No_Data,AMP
33352,No_Data,PROTON
33353,No_Data,7-Oxoheptanoyl-ACPs
33354,No_Data,n-Alkanals
33355,No_Data,WATER
33356,No_Data,Oxidized-flavodoxins
33357,No_Data,GLUTATHIONE
33358,No_Data,SO3
33359,No_Data,PROTON
33360,No_Data,CPD-110
33361,No_Data,NADP
33362,No_Data,WATER
33363,No_Data,L-alanyl-AMB-L-alanyl-AmbE
33364,No_Data,CPD0-1133
33365,No_Data,Glucopyranose
33366,No_Data,CPD-20571
33367,No_Data,PPI
33368,No_Data,Protein-pi-phospho-L-histidines
33369,No_Data,CPD-16758
33370,No_Data,CPD-19031
33371,No_Data,NADH
33372,No_Data,PROTON
33373,No_Data,ADENOSYLCOBALAMIN
33374,No_Data,Corrinoid-Adenosyltransferases
33375,No_Data,CPD-705
33376,No_Data,WATER
33377,No_Data,NADP
33378,No_Data,Acyl-alanylglycinyl-SfmB
33379,No_Data,WATER
33380,No_Data,PROTON
33381,No_Data,CPD-8757
33382,No_Data,WATER
33383,No_Data,CPD-15445
33384,No_Data,L-rhamnopyranose
33385,No_Data,Activated-choline-trimethylamine-lyase
33386,No_Data,CH33ADO
33387,No_Data,MET
33388,No_Data,Palmitoyl-PKS2
33389,No_Data,AMP
33390,No_Data,PROTON
33391,No_Data,NEUROSPORENE
33392,No_Data,Donor-H2
33393,No_Data,7-Hydroxyacyl-acyl-carrier-proteins
33394,No_Data,Oxidized-flavodoxins
33395,No_Data,WATER
33396,No_Data,7-dihydroxy-bacteriochlorophyllide-c
33397,No_Data,CH33ADO
33398,No_Data,MET
33399,No_Data,PROTON
33400,No_Data,DELTA1-PYRROLINE_2-CARBOXYLATE
33401,No_Data,WATER
33402,No_Data,PROTON
33403,No_Data,Carboxyadenylated-CysO
33404,No_Data,PPI
33405,No_Data,L-Alanyl-AmbB
33406,No_Data,AMP
33407,No_Data,PROTON
33408,No_Data,HYDROXYLAMINE
33409,No_Data,WATER
33410,No_Data,Acceptor
33411,No_Data,CPD-18928
33412,No_Data,CPD-18929
33413,No_Data,CARBON-MONOXIDE
33414,No_Data,FE+3
33415,No_Data,Donor-H2
33416,No_Data,CPD-20969
33417,No_Data,CPD-15317
33418,No_Data,Methionine-synthase-cob-II-alamins
33419,No_Data,CblC
33420,No_Data,CblD
33421,No_Data,CPD-15633
33422,No_Data,CPD-20260
33423,No_Data,CPD-19775
33424,No_Data,WATER
33425,No_Data,Acceptor
33426,No_Data,CPD-12776
33427,No_Data,WATER
33428,No_Data,NAD-P-OR-NOP
33429,No_Data,PROTON
33430,No_Data,2-CARBOXYMUCONATE
33431,No_Data,CPD-14119
33432,No_Data,PROTON
33433,No_Data,MALONATE
33434,No_Data,CPD-3424
33435,No_Data,CHONDROITIN
33436,No_Data,CPD-54
33437,No_Data,CARBON-DIOXIDE
33438,No_Data,CPD-13085
33439,No_Data,NADPH
33440,No_Data,PROTON
33441,No_Data,CPD-8853
33442,No_Data,Acceptor
33443,No_Data,PROTON
33444,No_Data,Salicyl-L-cysteinyl-PchE
33445,No_Data,PchE
33446,No_Data,PROTON
33447,No_Data,CPD-7847
33448,No_Data,WATER
33449,No_Data,CPD-17986
33450,No_Data,UNDECAPRENYL-DIPHOSPHATE
33451,No_Data,PROTON
33452,No_Data,CPD0-2292
33453,No_Data,WATER
33454,No_Data,Coelenterazines
33455,No_Data,CBP-Calcium
33456,No_Data,CPD-8917
33457,No_Data,CPD-7524
33458,No_Data,ETR-Quinols
33459,No_Data,Protein-Histidines
33460,No_Data,23-DIPHOSPHOGLYCERATE
33461,No_Data,CPD-14264
33462,No_Data,ADENOSYL-HOMO-CYS
33463,No_Data,PROTON
33464,No_Data,Holo-EntB
33465,No_Data,DHB-Seryl-EntF
33466,No_Data,PROTON
33467,No_Data,Trp-Tryptophanyl-Carrier-Proteins
33468,No_Data,AMP
33469,No_Data,PROTON
33470,No_Data,CPD-21003
33471,No_Data,PPI
33472,No_Data,CPD-21558
33473,No_Data,NADPH
33474,No_Data,PROTON
33475,No_Data,ADP
33476,No_Data,Acyl-PO4-FAKB
33477,No_Data,3-carboxy-3-dimethylammonio-propyl-L-his
33478,No_Data,ADENOSYL-HOMO-CYS
33479,No_Data,PROTON
33480,No_Data,Phosphoacetylglucosamine-Mutase-P
33481,No_Data,N-ACETYL-D-GLUCOSAMINE-1-P
33482,No_Data,PROT-CYS
33483,No_Data,CPD-11905
33484,No_Data,WATER
33485,No_Data,2-Aminoadipyl-LYS2
33486,No_Data,NADPH
33487,No_Data,PROTON
33488,No_Data,Poly-Gamma-D-Glutamate
33489,No_Data,ADP
33490,No_Data,Pi
33491,No_Data,FERRIC-ENTEROBACTIN-COMPLEX
33492,No_Data,PROTON
33493,No_Data,4N-2mthio-5oxo-3Spyrrolidine-2-COOH-HlmE
33494,No_Data,CPD-12787
33495,No_Data,CO-A
33496,No_Data,CPD-19719
33497,No_Data,CARBON-MONOXIDE
33498,No_Data,WATER
33499,No_Data,VITEXIN
33500,No_Data,UDP
33501,No_Data,PROTON
33502,No_Data,CPD-19068
33503,No_Data,Oxidized-ferredoxins
33504,No_Data,WATER
33505,No_Data,CPD-8913
33506,No_Data,CPDQT-331
33507,No_Data,CPD-12232
33508,No_Data,WATER
33509,No_Data,Ox-FAD-Flavoproteins
33510,No_Data,FeS-Proteins-Reduced
33511,No_Data,PROTON
33512,No_Data,PROTON
33513,No_Data,HEPTOSYL-KDO2-LIPID-IVA
33514,No_Data,ADP
33515,No_Data,CPD-468
33516,No_Data,NADH-P-OR-NOP
33517,No_Data,PROTON
33518,No_Data,CPD-10773
33519,No_Data,CPD-19012
33520,No_Data,FORMALDEHYDE
33521,No_Data,CPD-14763
33522,No_Data,CPD-15501
33523,No_Data,Arachidoyl-PpsAE
33524,No_Data,AMP
33525,No_Data,PROTON
33526,No_Data,CPD-10271
33527,No_Data,Ox-NADPH-Hemoprotein-Reductases
33528,No_Data,WATER
33529,No_Data,PROTON
33530,No_Data,CPD-8892
33531,No_Data,WATER
33532,No_Data,CPD-20452
33533,No_Data,Acceptor
33534,No_Data,WATER
33535,No_Data,CPD-7847
33536,No_Data,Oxidized-ferredoxins
33537,No_Data,WATER
33538,No_Data,CPD-275
33539,No_Data,WATER
33540,No_Data,PROTON
33541,No_Data,CPD-13174
33542,No_Data,WATER
33543,No_Data,Acceptor
33544,No_Data,3-5-Dihydroxy-Flavanones
33545,No_Data,Ox-NADPH-Hemoprotein-Reductases
33546,No_Data,WATER
33547,No_Data,CPD-12746
33548,No_Data,PPI
33549,No_Data,Acceptor
33550,No_Data,CPD1G-83
33551,No_Data,Polyketide-synthase-PKS13
33552,No_Data,CPD-14249
33553,No_Data,CARBON-DIOXIDE
33554,No_Data,WATER
33555,No_Data,Reduced-Disulfide-Isomerases
33556,No_Data,Protein-Ox-Disulfides
33557,No_Data,CPD-21440
33558,No_Data,Red-NADPH-Hemoprotein-Reductases
33559,No_Data,CPD-8724
33560,No_Data,WATER
33561,No_Data,Cysteine-Desulfurase-L-cysteine
33562,No_Data,Sulfurated-Sulfur-Acceptors
33563,No_Data,CD-SP-2Fe2S-Complex
33564,No_Data,CPD-11403
33565,No_Data,NOCARDICIN-A
33566,No_Data,WATER
33567,No_Data,MALTOTETRAOSE
33568,No_Data,PROTON
33569,No_Data,CPD-10608
33570,No_Data,CL-
33571,No_Data,Apoaequorins
33572,No_Data,Coelenteramides
33573,No_Data,CA+2
33574,No_Data,PYRUVATE
33575,No_Data,PPI
33576,No_Data,CPD-789
33577,No_Data,6-LACTOYL-5678-TETRAHYDROPTERIN
33578,No_Data,NADPH
33579,No_Data,PROTON
33580,No_Data,CPD-12938
33581,No_Data,CARBON-DIOXIDE
33582,No_Data,WATER
33583,No_Data,CPD-14499
33584,No_Data,Ox-NADPH-Hemoprotein-Reductases
33585,No_Data,WATER
33586,No_Data,CPD-12022
33587,No_Data,WATER
33588,No_Data,Glucopyranose
33589,No_Data,XYLOSE
33590,No_Data,GALACTOSE
33591,No_Data,L-Fucopyranoses
33592,No_Data,APS
33593,No_Data,Pi
33594,No_Data,CPD-20711
33595,No_Data,WATER
33596,No_Data,Acceptor
33597,No_Data,CPD-16628
33598,No_Data,Ox-NADPH-Hemoprotein-Reductases
33599,No_Data,WATER
33600,No_Data,N-terminal-L-cysteine-sulfinate
33601,No_Data,WATER
33602,No_Data,NifEN-L-clutser
33603,No_Data,NifB
33604,No_Data,CPD-15325
33605,No_Data,NADH
33606,No_Data,PROTON
33607,No_Data,CPD-17104
33608,No_Data,CPD-14356
33609,No_Data,WATER
33610,No_Data,Heparan
33611,No_Data,CPD-8225
33612,No_Data,CL-
33613,No_Data,Acceptor
33614,No_Data,PROTON
33615,No_Data,CPD-13371
33616,No_Data,CPD-13373
33617,No_Data,CPD-7969
33618,No_Data,CPD-9990
33619,No_Data,holo-Cysteinyl-Carrier-Proteins
33620,No_Data,CPD-9099
33621,No_Data,NADPH
33622,No_Data,PROTON
33623,No_Data,Acyl-Phosphates
33624,No_Data,Fatty-Acid-FAKB
33625,No_Data,13-HYDROXY-MAGNESIUM-PROTOPORP
33626,No_Data,NADP
33627,No_Data,WATER
33628,No_Data,OXIDIZED-GLUTATHIONE
33629,No_Data,Red-Glutaredoxins
33630,No_Data,ADENOSYL-HOMO-CYS
33631,No_Data,NN-dimethyl-terminal-XPK
33632,No_Data,PROTON
33633,No_Data,CPD-21719
33634,No_Data,CARBON-DIOXIDE
33635,No_Data,NADH-P-OR-NOP
33636,No_Data,Xyloglucans-Galactose-23
33637,No_Data,UDP
33638,No_Data,PROTON
33639,No_Data,4-Hydroxybenzoyl-pks15
33640,No_Data,AMP
33641,No_Data,PROTON
33642,No_Data,CPD-14963
33643,No_Data,METOH
33644,No_Data,Rifamycin-Undecaketide-Acps
33645,No_Data,CO-A
33646,No_Data,NADP
33647,No_Data,CARBON-DIOXIDE
33648,No_Data,WATER
33649,No_Data,XANTHINE
33650,No_Data,AMMONIUM
33651,No_Data,PROTON
33652,No_Data,CPD-11999
33653,No_Data,CPD-11984
33654,No_Data,D-ALANINE
33655,No_Data,INDOLE-3-KETOL
33656,No_Data,Donor-H2
33657,No_Data,CPD-9960
33658,No_Data,WATER
33659,No_Data,NADP
33660,No_Data,CPD-18779
33661,No_Data,anthraniloyl-PqsD
33662,No_Data,CO-A
33663,No_Data,CPD-21279
33664,No_Data,Glucopyranose
33665,No_Data,CPD-12911
33666,No_Data,FERRICYTOCHROME-B5
33667,No_Data,WATER
33668,No_Data,Methylated-Ribosomal-Protein-L11s
33669,No_Data,ADENOSYL-HOMO-CYS
33670,No_Data,CPD-13010
33671,No_Data,Acceptor
33672,No_Data,CPD-387
33673,No_Data,PROTON
33674,No_Data,PROTON
33675,No_Data,CPD-8651
33676,No_Data,WATER
33677,No_Data,GLUCOSE-16-DIPHOSPHATE
33678,No_Data,Beta-phosphoglucomutase
33679,No_Data,PROTON
33680,No_Data,SCOPOLETIN
33681,No_Data,CPD-9412
