,EC,SUBS
56521,EC-7.6.2,WATER
56522,EC-7.6.2.1,ADP
56523,EC-7.6.2.1,Pi
56524,EC-7.6.2.1,GLYCEROL-3P
56525,EC-7.6.2.1,PROTON
56526,EC-7.6.2.1,ATP
56527,EC-7.6.2.1,GLYCEROL-3P
56528,EC-7.6.2.1,WATER
56529,EC-7.6.2.10,ADP
56530,EC-7.6.2.10,Glycerophosphodiesters
56531,EC-7.6.2.10,Pi
56532,EC-7.6.2.10,PROTON
56533,EC-7.6.2.10,ATP
56534,EC-7.6.2.10,Glycerophosphodiesters
56535,EC-7.6.2.10,WATER
56536,EC-7.6.2.11,ATP
56537,EC-7.6.2.11,SPERMIDINE
56538,EC-7.6.2.11,WATER
56539,EC-7.6.2.11,ADP
56540,EC-7.6.2.11,Pi
56541,EC-7.6.2.11,SPERMIDINE
56542,EC-7.6.2.11,PROTON
56543,EC-7.6.2.2,ATP
56544,EC-7.6.2.2,CPD-19953
56545,EC-7.6.2.2,WATER
56546,EC-7.6.2.2,ATP
56547,EC-7.6.2.2,Xenobiotic
56548,EC-7.6.2.2,WATER
56549,EC-7.6.2.2,ADP
56550,EC-7.6.2.2,CPD-19953
56551,EC-7.6.2.2,Pi
56552,EC-7.6.2.2,PROTON
56553,EC-7.6.2.2,ADP
56554,EC-7.6.2.2,Pi
56555,EC-7.6.2.2,Xenobiotic
56556,EC-7.6.2.3,S-Substituted-Glutathione
56557,EC-7.6.2.3,ADP
56558,EC-7.6.2.3,Pi
56559,EC-7.6.2.3,PROTON
56560,EC-7.6.2.3,S-Substituted-Glutathione
56561,EC-7.6.2.3,ATP
56562,EC-7.6.2.3,WATER
56563,EC-7.6.2.4,PROTOHEME
56564,EC-7.6.2.4,Pi
56565,EC-7.6.2.4,ADP
56566,EC-7.6.2.4,PROTON
56567,EC-7.6.2.4,PROTOHEME
56568,EC-7.6.2.4,ATP
56569,EC-7.6.2.4,WATER
56570,EC-7.6.2.5,Heme-b
56571,EC-7.6.2.5,ADP
56572,EC-7.6.2.5,Pi
56573,EC-7.6.2.5,PROTON
56574,EC-7.6.2.5,Heme-b
56575,EC-7.6.2.5,ATP
56576,EC-7.6.2.5,WATER
56577,EC-7.6.2.6,TAURINE
56578,EC-7.6.2.6,ADP
56579,EC-7.6.2.6,Pi
56580,EC-7.6.2.6,PROTON
56581,EC-7.6.2.6,TAURINE
56582,EC-7.6.2.6,ATP
56583,EC-7.6.2.6,WATER
56584,EC-7.6.2.7,COBINAMIDE
56585,EC-7.6.2.7,ADP
56586,EC-7.6.2.7,Pi
56587,EC-7.6.2.7,PROTON
56588,EC-7.6.2.7,COBINAMIDE
56589,EC-7.6.2.7,ATP
56590,EC-7.6.2.7,WATER
56591,EC-7.6.2.8,ATP
56592,EC-7.6.2.8,COB-I-ALAMIN
56593,EC-7.6.2.8,WATER
56594,EC-7.6.2.8,Cobalamins
56595,EC-7.6.2.8,WATER
56596,EC-7.6.2.8,ATP
56597,EC-7.6.2.8,ADP
56598,EC-7.6.2.8,Pi
56599,EC-7.6.2.8,COB-I-ALAMIN
56600,EC-7.6.2.8,PROTON
56601,EC-7.6.2.8,Cobalamins
56602,EC-7.6.2.8,Pi
56603,EC-7.6.2.8,ADP
56604,EC-7.6.2.9,CPD-821
56605,EC-7.6.2.9,ATP
56606,EC-7.6.2.9,WATER
56607,EC-7.6.2.9,CPD-821
56608,EC-7.6.2.9,ADP
56609,EC-7.6.2.9,Pi
56610,EC-7.6.2.9,PROTON
56611,No_Data,CPD-10079
56612,No_Data,WATER
56613,No_Data,CPD-8004
56614,No_Data,PAPS
56615,No_Data,CPD-13571
56616,No_Data,Acceptor
56617,No_Data,S-ADENOSYLMETHIONINE
56618,No_Data,CPD-5662
56619,No_Data,CPD-17877
56620,No_Data,CPD-20719
56621,No_Data,Donor-H2
56622,No_Data,CPD-9772
56623,No_Data,DGTP
56624,No_Data,CPD-12377
56625,No_Data,D-Glucopyranuronate
56626,No_Data,CPD-12505
56627,No_Data,CPD-21319
56628,No_Data,Red-NADPH-Hemoprotein-Reductases
56629,No_Data,OXYGEN-MOLECULE
56630,No_Data,PltL-pyrrole-2-carboxylate
56631,No_Data,CL-
56632,No_Data,OXYGEN-MOLECULE
56633,No_Data,FADH2
56634,No_Data,PROTON
56635,No_Data,34-DIHYDROXYPHENYLPYRUVATE
56636,No_Data,4-HYDROXY-BUTYRYL-COA
56637,No_Data,NADH-P-OR-NOP
56638,No_Data,PROTON
56639,No_Data,CPD-14324
56640,No_Data,OXYGEN-MOLECULE
56641,No_Data,PROTON
56642,No_Data,CPD-19730
56643,No_Data,LarE-L-cysteine
56644,No_Data,CPD-20510
56645,No_Data,2-HYDROXYGLUTARIC_ACID
56646,No_Data,FAD
56647,No_Data,PROTON
56648,No_Data,INDOLE-3-ACETALDOXIME
56649,No_Data,Red-NADPH-Hemoprotein-Reductases
56650,No_Data,OXYGEN-MOLECULE
56651,No_Data,CPD-252
56652,No_Data,RNA-Ligase-L-lysine-adenylate
56653,No_Data,3-Prime-Phosphate-Terminated-RNAs
56654,No_Data,PROTON
56655,No_Data,CPD-13061
56656,No_Data,PROTON
56657,No_Data,CPD-6882
56658,No_Data,NADPH
56659,No_Data,OXYGEN-MOLECULE
56660,No_Data,Fe2-siderophores
56661,No_Data,PROTON
56662,No_Data,CPDQT-34
56663,No_Data,CPD-19841
56664,No_Data,WATER
56665,No_Data,CPD-16458
56666,No_Data,A-PYRIMIDODIAZEPINE
56667,No_Data,CPD-12064
56668,No_Data,ARG
56669,No_Data,TRIMETHYLAMINE-N-O
56670,No_Data,PROTON
56671,No_Data,Menaquinols
56672,No_Data,3-METHYLBENZYLSUCCINATE
56673,No_Data,SUC-COA
56674,No_Data,CPD-14320
56675,No_Data,OXYGEN-MOLECULE
56676,No_Data,PROTON
56677,No_Data,CPD-467
56678,No_Data,WATER
56679,No_Data,BENZOYL-ACETATE
56680,No_Data,CO-A
56681,No_Data,ATP
56682,No_Data,CPD-12772
56683,No_Data,5-HYDROXYU34-TRNA
56684,No_Data,CPD-15403
56685,No_Data,CPD-11949
56686,No_Data,CPD-11952
56687,No_Data,CPD-11572
56688,No_Data,OXYGEN-MOLECULE
56689,No_Data,Light
56690,No_Data,CPD-19481
56691,No_Data,WATER
56692,No_Data,CPD-474
56693,No_Data,OXYGEN-MOLECULE
56694,No_Data,Red-NADPH-Hemoprotein-Reductases
56695,No_Data,CR+6
56696,No_Data,NADH-P-OR-NOP
56697,No_Data,OXYGEN-MOLECULE
56698,No_Data,METHYL-GLYOXAL
56699,No_Data,PROT-CYS
56700,No_Data,CPD-1130
56701,No_Data,NAD
56702,No_Data,CPD-3801
56703,No_Data,WATER
56704,No_Data,CPD-19399
56705,No_Data,WATER
56706,No_Data,CPD-14173
56707,No_Data,PROTON
56708,No_Data,CPD-9311
56709,No_Data,L-ALLO-THREONINE
56710,No_Data,NADP
56711,No_Data,CPD1F-129
56712,No_Data,WATER
56713,No_Data,Acceptor
56714,No_Data,CDP-D-GLUCOSE
56715,No_Data,CPD-2301
56716,No_Data,CPD-10570
56717,No_Data,Heat
56718,No_Data,L-DEHYDRO-ASCORBATE
56719,No_Data,WATER
56720,No_Data,CPD-20573
56721,No_Data,CPD-4122
56722,No_Data,WATER
56723,No_Data,CPD-196
56724,No_Data,PqsC-L-cysteine
56725,No_Data,CPD-9300
56726,No_Data,CPD-13911
56727,No_Data,WATER
56728,No_Data,CPD-19006
56729,No_Data,CPD-10650
56730,No_Data,OXYGEN-MOLECULE
56731,No_Data,CPDQT-421
56732,No_Data,BENZOYLCOA
56733,No_Data,CPD1F-129
56734,No_Data,OXYGEN-MOLECULE
56735,No_Data,Reduced-ferredoxins
56736,No_Data,PROTON
56737,No_Data,CPD-16414
56738,No_Data,PROTON
56739,No_Data,HYDROXYATRAZINE
56740,No_Data,WATER
56741,No_Data,MET
56742,No_Data,GLUTARYL-COA
56743,No_Data,ETF-Oxidized
56744,No_Data,PROTON
56745,No_Data,CPD-4211
56746,No_Data,WATER
56747,No_Data,CPD-12127
56748,No_Data,Acceptor
56749,No_Data,CPD-13901
56750,No_Data,CPD-12130
56751,No_Data,Acceptor
56752,No_Data,CPD-578
56753,No_Data,WATER
56754,No_Data,ARABINOSE-5P
56755,No_Data,CPD-10238
56756,No_Data,ACETYL-COA
56757,No_Data,CPD-10431
56758,No_Data,OXYGEN-MOLECULE
56759,No_Data,NADH
56760,No_Data,CPD-11225
56761,No_Data,D-SERINE
56762,No_Data,CPD-19253
56763,No_Data,CPD-18301
56764,No_Data,D-arabinofuranose
56765,No_Data,CPD-10599
56766,No_Data,CO-A
56767,No_Data,ATP
56768,No_Data,CPD0-2298
56769,No_Data,2-Oxo-carboxylates
56770,No_Data,CPD-16737
56771,No_Data,CPD-4442
56772,No_Data,WATER
56773,No_Data,CPD-12671
56774,No_Data,NAD
56775,No_Data,LIOTHYRONINE
56776,No_Data,CPD-14905
56777,No_Data,ETR-Quinones
56778,No_Data,WATER
56779,No_Data,Protein-L-methionine
56780,No_Data,L-1-PHOSPHATIDYL-ETHANOLAMINE
56781,No_Data,CPD0-939
56782,No_Data,PROTON
56783,No_Data,FADH2
56784,No_Data,ETR-Quinones
56785,No_Data,CPD-12136
56786,No_Data,CPD-20206
56787,No_Data,ATP
56788,No_Data,PROTON
56789,No_Data,CPD-15229
56790,No_Data,Donor-H2
56791,No_Data,CPD66-70
56792,No_Data,Donor-H2
56793,No_Data,CPD-551
56794,No_Data,Aminated-Amine-Donors
56795,No_Data,CPD-11951
56796,No_Data,NORSPERMIDINE
56797,No_Data,Protein-S-Acetyl-Cysteines
56798,No_Data,ACETYL-COA
56799,No_Data,CPD-14628
56800,No_Data,CPD-20237
56801,No_Data,OXYGEN-MOLECULE
56802,No_Data,WATER
56803,No_Data,ALGINATE
56804,No_Data,Acetylated-Acetyl-Acceptors
56805,No_Data,CPD-14354
56806,No_Data,WATER
56807,No_Data,CPD-11782
56808,No_Data,CPD-20705
56809,No_Data,Donor-H2
56810,No_Data,DIACYLGLYCEROL
56811,No_Data,WATER
56812,No_Data,ACRYLYL-COA
56813,No_Data,WATER
56814,No_Data,CPD-12841
56815,No_Data,Acceptor
56816,No_Data,CPD-9067
56817,No_Data,NADP
56818,No_Data,CPD-8606
56819,No_Data,OXYGEN-MOLECULE
56820,No_Data,Red-NADPH-Hemoprotein-Reductases
56821,No_Data,PROTON
56822,No_Data,CPD0-2339
56823,No_Data,WATER
56824,No_Data,DNA-with-3-prime-pp-5-prime-G-cap
56825,No_Data,5Prime-OH-Terminated-DNAs
56826,No_Data,HYPOXANTHINE
56827,No_Data,WATER
56828,No_Data,CPD-12113
56829,No_Data,6-PYRUVOYL-5678-TETRAHYDROPTERIN
56830,No_Data,OXYGEN-MOLECULE
56831,No_Data,ARACHIDONIC_ACID
56832,No_Data,CPD-323
56833,No_Data,OXYGEN-MOLECULE
56834,No_Data,Reduced-ferredoxins
56835,No_Data,PROTON
56836,No_Data,ETR-Quinones
56837,No_Data,BETAINE-ALDEHYDE-HYDRATE
56838,No_Data,CPD-10468
56839,No_Data,Methylated-methyl-acceptors
56840,No_Data,PROTON
56841,No_Data,CPD-942
56842,No_Data,FMNH2
56843,No_Data,OXYGEN-MOLECULE
56844,No_Data,CPD-7559
56845,No_Data,OXYGEN-MOLECULE
56846,No_Data,DATP
56847,No_Data,CPD-12377
56848,No_Data,CHLOROPHYLL-A
56849,No_Data,NADP
56850,No_Data,FORMYL-ISOGLUTAMINE
56851,No_Data,WATER
56852,No_Data,CPD-16701
56853,No_Data,PROTON
56854,No_Data,S-ADENOSYLMETHIONINE
56855,No_Data,Guanine10-in-tRNA
56856,No_Data,N6-L-threonylcarbamoyladenine37-tRNAs
56857,No_Data,ATP
56858,No_Data,CPD-16699
56859,No_Data,WATER
56860,No_Data,CPD0-888
56861,No_Data,WATER
56862,No_Data,CYS
56863,No_Data,ATP
56864,No_Data,PROTON
56865,No_Data,ALPHA-AMINOPHENYL-GLYOXYLATE
56866,No_Data,ISOPENICILLIN-N
56867,No_Data,WATER
56868,No_Data,CPD-11869
56869,No_Data,NAD
56870,No_Data,CPD-13717
56871,No_Data,CPD-8610
56872,No_Data,OXYGEN-MOLECULE
56873,No_Data,NADH
56874,No_Data,PROTON
56875,No_Data,CPD-513
56876,No_Data,NADP
56877,No_Data,CPD-18666
56878,No_Data,WATER
56879,No_Data,CPD-20904
56880,No_Data,Reduced-Flavoproteins
56881,No_Data,CPD-4743
56882,No_Data,Acceptor
56883,No_Data,CPD-125
56884,No_Data,OXYGEN-MOLECULE
56885,No_Data,Protein-Arginine-Imidazolidine
56886,No_Data,CPD-505
56887,No_Data,CO-A
56888,No_Data,WATER
56889,No_Data,CPD-20550
56890,No_Data,BR-
56891,No_Data,OXYGEN-MOLECULE
56892,No_Data,NADPH
56893,No_Data,PROTON
56894,No_Data,CPD-19119
56895,No_Data,Alkyl-Sulfenates
56896,No_Data,GLT
56897,No_Data,ATP
56898,No_Data,PROTON
56899,No_Data,CPD-19109
56900,No_Data,OXYGEN-MOLECULE
56901,No_Data,CPD-9293
56902,No_Data,S-ADENOSYLMETHIONINE
56903,No_Data,13-HYDROXY-MAGNESIUM-PROTOPORP
56904,No_Data,2-ALPHA-HYDROXYETHYL-THPP
56905,No_Data,Pyruvate-dehydrogenase-lipoate
56906,No_Data,AMMONIA
56907,No_Data,PROTON
56908,No_Data,CPD-4746
56909,No_Data,Acceptor
56910,No_Data,CPD-4662
56911,No_Data,OXYGEN-MOLECULE
56912,No_Data,Red-NADPH-Hemoprotein-Reductases
56913,No_Data,Sphingoid-1-phosphates
56914,No_Data,CPD-19476
56915,No_Data,WATER
56916,No_Data,ACETYLSERINE
56917,No_Data,CPD-10467
56918,No_Data,CPD-16176
56919,No_Data,CPD-12202
56920,No_Data,CPD-19217
56921,No_Data,GLUTATHIONE
56922,No_Data,CPD-9525
56923,No_Data,Acceptor
56924,No_Data,Co2-MtbC-Proteins
56925,No_Data,Reduced-ferredoxins
56926,No_Data,ATP
56927,No_Data,WATER
56928,No_Data,CPD-17947
56929,No_Data,CPD-19114
56930,No_Data,PROTON
56931,No_Data,C86-cis-keto-mycolate-pks13
56932,No_Data,CPD1G-69
56933,No_Data,Phosphorylated-Phosphoglucosamine-Mutase
56934,No_Data,D-GLUCOSAMINE-6-P
56935,No_Data,Protein-Ala-Ser-Gly
56936,No_Data,CPD-9993
56937,No_Data,DhbF
56938,No_Data,CPD-9438
56939,No_Data,CYS
56940,No_Data,Cysteine-Desulfurase-L-cysteine
56941,No_Data,5-HYDROXYINDOLE_ACETALDEHYDE
56942,No_Data,CYS
56943,No_Data,CPD-711
56944,No_Data,Acceptor
56945,No_Data,1-L-MYO-INOSITOL-1-P
56946,No_Data,ATP
56947,No_Data,CPD0-1108
56948,No_Data,CPD-18963
56949,No_Data,ETR-Quinones
56950,No_Data,14a-Hydroxymethylsteroids
56951,No_Data,OXYGEN-MOLECULE
56952,No_Data,Red-NADPH-Hemoprotein-Reductases
56953,No_Data,CPD-16426
56954,No_Data,NADPH
56955,No_Data,PROTON
56956,No_Data,OXYGEN-MOLECULE
56957,No_Data,CPD-10523
56958,No_Data,GERANYLGERANYL-PP
56959,No_Data,WATER
56960,No_Data,CPD-20125
56961,No_Data,CPD-18186
56962,No_Data,PROTON
56963,No_Data,CPD-11566
56964,No_Data,NAD
56965,No_Data,Donor-H2
56966,No_Data,PROTON
56967,No_Data,IMINOASPARTATE
56968,No_Data,WATER
56969,No_Data,RNA-3-Adenosine-23-Cyclophosphate
56970,No_Data,WATER
56971,No_Data,CPDQT-262
56972,No_Data,OXYGEN-MOLECULE
56973,No_Data,Red-NADPH-Hemoprotein-Reductases
56974,No_Data,Cinnamoyl-CoAs
56975,No_Data,WATER
56976,No_Data,S-ADENOSYLMETHIONINE
56977,No_Data,CPD-18867
56978,No_Data,WATER
56979,No_Data,6-CARBOXYHEX-2-ENOYL-COA
56980,No_Data,WATER
56981,No_Data,CPD-12613
56982,No_Data,Acceptor
56983,No_Data,ALPHA-GLUCOSE-16-BISPHOSPHATE
56984,No_Data,Phosphoglucomutase
56985,No_Data,CPD-15206
56986,No_Data,OXYGEN-MOLECULE
56987,No_Data,CPD-9994
56988,No_Data,holo-L-Threonyl-Carrier-Proteins
56989,No_Data,CPD-15043
56990,No_Data,CPD-4562
56991,No_Data,WATER
56992,No_Data,CPD-4202
56993,No_Data,WATER
56994,No_Data,CPD-9372
56995,No_Data,OXYGEN-MOLECULE
56996,No_Data,NADH-P-OR-NOP
56997,No_Data,PROTON
56998,No_Data,CPD-21121
56999,No_Data,NADH
57000,No_Data,CPD-20716
57001,No_Data,Donor-H2
57002,No_Data,CPD-19473
57003,No_Data,GLUTATHIONE
57004,No_Data,NADH-P-OR-NOP
57005,No_Data,Ox-FMN-Flavoproteins
57006,No_Data,PROTON
57007,No_Data,CPDQT-40
57008,No_Data,NAD
57009,No_Data,ARG
57010,No_Data,Reduced-flavodoxins
57011,No_Data,OXYGEN-MOLECULE
57012,No_Data,VAL
57013,No_Data,OXYGEN-MOLECULE
57014,No_Data,Red-NADPH-Hemoprotein-Reductases
57015,No_Data,BENZOYLCOA
57016,No_Data,WATER
57017,No_Data,CPD-10275
57018,No_Data,Red-NADPH-Hemoprotein-Reductases
57019,No_Data,OXYGEN-MOLECULE
57020,No_Data,24R-24-METHYLCYCLOARTA-825-DIEN-3-BET
57021,No_Data,SUPER-OXIDE
57022,No_Data,Ubiquinones
57023,No_Data,PROTON
57024,No_Data,CPD-20753
57025,No_Data,CPD-13020
57026,No_Data,Donor-H2
57027,No_Data,CPD-14649
57028,No_Data,OXYGEN-MOLECULE
57029,No_Data,Acceptor
57030,No_Data,C-3-NONENAL
57031,No_Data,OXYGEN-MOLECULE
57032,No_Data,CPD-9536
57033,No_Data,Acceptor
57034,No_Data,PROTON
57035,No_Data,CPD-8672
57036,No_Data,PROTON
57037,No_Data,CPD-6948
57038,No_Data,Red-NADPH-Hemoprotein-Reductases
57039,No_Data,OXYGEN-MOLECULE
57040,No_Data,110-DIHYDRO-110-DIHYDROXYFLUOREN-9-ONE
57041,No_Data,NAD
57042,No_Data,WATER
57043,No_Data,CPD-10471
57044,No_Data,OXYGEN-MOLECULE
57045,No_Data,WATER
57046,No_Data,S-ADENOSYLMETHIONINAMINE
57047,No_Data,CPD-16925
57048,No_Data,CPD-19931
57049,No_Data,OXYGEN-MOLECULE
57050,No_Data,FADH2
57051,No_Data,CPD-7856
57052,No_Data,WATER
57053,No_Data,Acceptor
57054,No_Data,CPD-10060
57055,No_Data,CPD-9017
57056,No_Data,WATER
57057,No_Data,CPD-20574
57058,No_Data,Cyclic-Phosphate-Terminated-RNAs
57059,No_Data,WATER
57060,No_Data,CPD-20455
57061,No_Data,CPD-1961
57062,No_Data,Acceptor
57063,No_Data,CPD-14874
57064,No_Data,NAD
57065,No_Data,WATER
57066,No_Data,CPD-4588
57067,No_Data,2-OXINDOLE-3-ACETYL-ASP
57068,No_Data,WATER
57069,No_Data,ETR-Quinones
57070,No_Data,WATER
57071,No_Data,Protein-L-methionine
57072,No_Data,PROTON
57073,No_Data,CPD-806
57074,No_Data,WATER
57075,No_Data,CPDQT-343
57076,No_Data,OXYGEN-MOLECULE
57077,No_Data,Red-NADPH-Hemoprotein-Reductases
57078,No_Data,CPD-12084
57079,No_Data,PmsE
57080,No_Data,PUTRESCINE
57081,No_Data,2-KETOGLUTARATE
57082,No_Data,CPD-9534
57083,No_Data,PROTON
57084,No_Data,Acceptor
57085,No_Data,4-Phosphooxy-L-aspartyl-tRNAAsn
57086,No_Data,AMMONIUM
57087,No_Data,CPD-9961
57088,No_Data,OXYGEN-MOLECULE
57089,No_Data,NADPH
57090,No_Data,PROTON
57091,No_Data,CPD-7030
57092,No_Data,WATER
57093,No_Data,CPD-19709
57094,No_Data,PROTON
57095,No_Data,ERGOSTEROL
57096,No_Data,UV-Light
57097,No_Data,Ox-Thioredoxin
57098,No_Data,Donor-H2
57099,No_Data,CPD-14046
57100,No_Data,PROTON
57101,No_Data,Reduced-CycA1-cytochromes
57102,No_Data,Oxidized-Rusticyanins
57103,No_Data,CHLOROHYDROQUINONE
57104,No_Data,OXYGEN-MOLECULE
57105,No_Data,L-CYSTATHIONINE
57106,No_Data,WATER
57107,No_Data,PHENOL-PHOSPHATE
57108,No_Data,CARBON-DIOXIDE
57109,No_Data,WATER
57110,No_Data,CPD-9833
57111,No_Data,CPD-21559
57112,No_Data,DADP
57113,No_Data,WATER
57114,No_Data,3-OXO-DELTA46-CHOLYL-COA
57115,No_Data,WATER
57116,No_Data,CPD-3191
57117,No_Data,CPD-7002
57118,No_Data,NADP
57119,No_Data,245-DNOL
57120,No_Data,S-ADENOSYLMETHIONINE
57121,No_Data,CPD-10014
57122,No_Data,CPD-17568
57123,No_Data,WATER
57124,No_Data,THR
57125,No_Data,Gentiobiose
57126,No_Data,WATER
57127,No_Data,CPD-3422
57128,No_Data,WATER
57129,No_Data,CPD-11587
57130,No_Data,CPD-10228
57131,No_Data,ASCORBATE
57132,No_Data,HYDROGEN-PEROXIDE
57133,No_Data,PROTON
57134,No_Data,CPD-11496
57135,No_Data,2-KETOGLUTARATE
57136,No_Data,CPD-19890
57137,No_Data,S-ADENOSYLMETHIONINE
57138,No_Data,NN-dimethyl-terminal-XPK
57139,No_Data,CPD-5845
57140,No_Data,FERROCYTOCHROME-B5
57141,No_Data,OXYGEN-MOLECULE
57142,No_Data,PROTON
57143,No_Data,CPD-10204
57144,No_Data,ACETALD
57145,No_Data,CPD-16566
57146,No_Data,SER
57147,No_Data,ATP
57148,No_Data,PROTON
57149,No_Data,CPD-12354
57150,No_Data,Reduced-hydrogenase-3
57151,No_Data,PROTON
57152,No_Data,CPD-21723
57153,No_Data,NADH
57154,No_Data,OXYGEN-MOLECULE
57155,No_Data,ARACHIDONIC_ACID
57156,No_Data,OXYGEN-MOLECULE
57157,No_Data,NADPH
57158,No_Data,PROTON
57159,No_Data,CPD-9815
57160,No_Data,CPD-10241
57161,No_Data,Acceptor
57162,No_Data,PROTON
57163,No_Data,CPD-9168
57164,No_Data,NADPH
57165,No_Data,CPD-9749
57166,No_Data,CPD-4888
57167,No_Data,Acceptor
57168,No_Data,2-HYDROXY-4-CARBOXYPYRIMIDINE
57169,No_Data,CPD-12398
57170,No_Data,GLUTATHIONE
57171,No_Data,CPD-15446
57172,No_Data,WATER
57173,No_Data,CPD-15798
57174,No_Data,Acceptor
57175,No_Data,CPD-9715
57176,No_Data,CPD-18932
57177,No_Data,WATER
57178,No_Data,CPD-4575
57179,No_Data,FERROCYTOCHROME-B5
57180,No_Data,OXYGEN-MOLECULE
57181,No_Data,PROTON
57182,No_Data,RNA-3-Cytidine-23-Cyclophosphate
57183,No_Data,WATER
57184,No_Data,CPD-19490
57185,No_Data,PROTON
57186,No_Data,CPD-21312
57187,No_Data,Red-NADPH-Hemoprotein-Reductases
57188,No_Data,OXYGEN-MOLECULE
57189,No_Data,PHYTOALEXIN-CMPD
57190,No_Data,NADPH
57191,No_Data,OXYGEN-MOLECULE
57192,No_Data,PROTON
57193,No_Data,NADPH
57194,No_Data,CPD-16860
57195,No_Data,CPD-20417
57196,No_Data,Red-NADPH-Hemoprotein-Reductases
57197,No_Data,OXYGEN-MOLECULE
57198,No_Data,CPD-20007
57199,No_Data,NADH
57200,No_Data,NAD
57201,No_Data,CPD-18476
57202,No_Data,CPD-8208
57203,No_Data,CPD-842
57204,No_Data,FLAVANONES
57205,No_Data,OXYGEN-MOLECULE
57206,No_Data,Red-NADPH-Hemoprotein-Reductases
57207,No_Data,D-ALANINE
57208,No_Data,ATP
57209,No_Data,PROTON
57210,No_Data,PROTON
57211,No_Data,CPD-12263
57212,No_Data,DODECANOATE
57213,No_Data,CPD-8911
57214,No_Data,NAD
57215,No_Data,SUC
57216,No_Data,ITP
57217,No_Data,CO-A
57218,No_Data,CPD-11955
57219,No_Data,ATP
57220,No_Data,PROTON
57221,No_Data,CPD-9135
57222,No_Data,NADH
57223,No_Data,CPD-7554
57224,No_Data,OXYGEN-MOLECULE
57225,No_Data,Red-NADPH-Hemoprotein-Reductases
57226,No_Data,CPD-1881
57227,No_Data,BROMOACETATE
57228,No_Data,GLUTATHIONE
57229,No_Data,CIS-3-HEXENAL
57230,No_Data,CPD-21333
57231,No_Data,OXYGEN-MOLECULE
57232,No_Data,Red-NADPH-Hemoprotein-Reductases
57233,No_Data,CPD-20659
57234,No_Data,Donor-H2
57235,No_Data,3-Isopropenyl-4H-hexano-lactones
57236,No_Data,Rifamycin-Tetraketide-Acps
57237,No_Data,CPD-14036
57238,No_Data,OXYGEN-MOLECULE
57239,No_Data,Red-NADPH-Hemoprotein-Reductases
57240,No_Data,RIBOSE-1-ARSENATE
57241,No_Data,CPD-296
57242,No_Data,PROTON
57243,No_Data,S-ADENOSYLMETHIONINE
57244,No_Data,CPD-18875
57245,No_Data,WATER
57246,No_Data,Bmp1-dibromopyrrole-2-carboxylate
57247,No_Data,BR-
57248,No_Data,OXYGEN-MOLECULE
57249,No_Data,FADH2
57250,No_Data,3-HYDROXYPROPYL-GLUCOSINOLATE
57251,No_Data,BENZOYLCOA
57252,No_Data,CPD-9385
57253,No_Data,GLYCYLGLYCINE
57254,No_Data,14a-formylsteroids
57255,No_Data,OXYGEN-MOLECULE
57256,No_Data,Reduced-ferredoxins
57257,No_Data,PROTON
57258,No_Data,CPD-7857
57259,No_Data,NADP
57260,No_Data,CPD-15461
57261,No_Data,WATER
57262,No_Data,CPD-17978
57263,No_Data,OXYGEN-MOLECULE
57264,No_Data,PROTON
57265,No_Data,CPD-337
57266,No_Data,S-ADENOSYLMETHIONINE
57267,No_Data,Protein-N-omega-methyl-arginine
57268,No_Data,CPD-14522
57269,No_Data,WATER
57270,No_Data,CPD-14437
57271,No_Data,GLN
57272,No_Data,CPD-579
57273,No_Data,CPD-13028
57274,No_Data,CPD-4568
57275,No_Data,Reduced-ferredoxins
57276,No_Data,OXYGEN-MOLECULE
57277,No_Data,PROTON
57278,No_Data,PROTON
57279,No_Data,CPDQT-405
57280,No_Data,NADPH
57281,No_Data,OXYGEN-MOLECULE
57282,No_Data,CYS
57283,No_Data,ARG
57284,No_Data,ATP
57285,No_Data,PROTON
57286,No_Data,App-his-tRNAs
57287,No_Data,GTP
57288,No_Data,ATP
57289,No_Data,GTP
57290,No_Data,CPD-10225
57291,No_Data,CPD-18659
57292,No_Data,PpsAE-PKS-Protein
57293,No_Data,CPD-15452
57294,No_Data,WATER
57295,No_Data,CPD1F-135
57296,No_Data,NITROSOBENZENE
57297,No_Data,NADP
57298,No_Data,WATER
57299,No_Data,CPD-13030
57300,No_Data,PROTON
57301,No_Data,CPD-18473
57302,No_Data,ENT-KAUR-16-EN-19-AL
57303,No_Data,Red-NADPH-Hemoprotein-Reductases
57304,No_Data,OXYGEN-MOLECULE
57305,No_Data,CPD-17995
57306,No_Data,WATER
57307,No_Data,CPD-16907
57308,No_Data,PROTON
57309,No_Data,TRICHLOROETHENE
57310,No_Data,OXYGEN-MOLECULE
57311,No_Data,PROTON
57312,No_Data,SINAPOYL-COA
57313,No_Data,NADPH
57314,No_Data,CPD-14557
57315,No_Data,CARBAMATE
57316,No_Data,WATER
57317,No_Data,PROTON
57318,No_Data,CPD-8213
57319,No_Data,HS
57320,No_Data,CPD-20457
57321,No_Data,WATER
57322,No_Data,Acceptor
57323,No_Data,CPD-2748
57324,No_Data,WATER
57325,No_Data,Acceptor
57326,No_Data,CPD-1041
57327,No_Data,CPD-12575
57328,No_Data,P-AMINO-BENZOATE
57329,No_Data,CPD-7078
57330,No_Data,CPD-4580
57331,No_Data,FERROCYTOCHROME-B5
